date,lat,lon,dhw,sst
1985-05-31T12:00:00Z,-18.174997,147.42499,0.6850828729281768,24.29
1985-06-01T12:00:00Z,-18.174997,147.42499,0.6629834254143646,24.84
1985-06-02T12:00:00Z,-18.174997,147.42499,0.6408839779005525,25.42
1985-06-03T12:00:00Z,-18.174997,147.42499,0.6187845303867403,25.5
1985-06-04T12:00:00Z,-18.174997,147.42499,0.5966850828729282,25.58
1985-06-05T12:00:00Z,-18.174997,147.42499,0.574585635359116,25.52
1985-06-06T12:00:00Z,-18.174997,147.42499,0.5524861878453039,24.96
1985-06-07T12:00:00Z,-18.174997,147.42499,0.5303867403314917,24.92
1985-06-08T12:00:00Z,-18.174997,147.42499,0.5082872928176796,25.52
1985-06-09T12:00:00Z,-18.174997,147.42499,0.4861878453038674,25.68
1985-06-10T12:00:00Z,-18.174997,147.42499,0.46408839779005523,25.17
1985-06-11T12:00:00Z,-18.174997,147.42499,0.4419889502762431,24.63
1985-06-12T12:00:00Z,-18.174997,147.42499,0.4198895027624309,24.14
1985-06-13T12:00:00Z,-18.174997,147.42499,0.39779005524861877,24.02
1985-06-14T12:00:00Z,-18.174997,147.42499,0.3756906077348066,24.07
1985-06-15T12:00:00Z,-18.174997,147.42499,0.35359116022099446,23.88
1985-06-16T12:00:00Z,-18.174997,147.42499,0.3314917127071823,23.53
1985-06-17T12:00:00Z,-18.174997,147.42499,0.30939226519337015,23.69
1985-06-18T12:00:00Z,-18.174997,147.42499,0.287292817679558,23.77
1985-06-19T12:00:00Z,-18.174997,147.42499,0.26519337016574585,24.06
1985-06-20T12:00:00Z,-18.174997,147.42499,0.2430939226519337,23.59
1985-06-21T12:00:00Z,-18.174997,147.42499,0.22099447513812154,23.61
1985-06-22T12:00:00Z,-18.174997,147.42499,0.19889502762430938,23.51
1985-06-23T12:00:00Z,-18.174997,147.42499,0.17679558011049723,23.71
1985-06-24T12:00:00Z,-18.174997,147.42499,0.15469613259668508,24.06
1985-06-25T12:00:00Z,-18.174997,147.42499,0.13259668508287292,23.96
1985-06-26T12:00:00Z,-18.174997,147.42499,0.11049723756906077,22.51
1985-06-27T12:00:00Z,-18.174997,147.42499,0.08839779005524862,22.46
1985-06-28T12:00:00Z,-18.174997,147.42499,0.06629834254143646,22.92
1985-06-29T12:00:00Z,-18.174997,147.42499,0.04419889502762431,23.56
1985-06-30T12:00:00Z,-18.174997,147.42499,0.022099447513812154,24.12
1985-07-01T12:00:00Z,-18.174997,147.42499,0.0,24.05
1985-07-02T12:00:00Z,-18.174997,147.42499,0.0,24.14
1985-07-03T12:00:00Z,-18.174997,147.42499,0.022099447513812154,24.05
1985-07-04T12:00:00Z,-18.174997,147.42499,0.04419889502762431,23.94
1985-07-05T12:00:00Z,-18.174997,147.42499,0.06629834254143646,23.55
1985-07-06T12:00:00Z,-18.174997,147.42499,0.08839779005524862,23.68
1985-07-07T12:00:00Z,-18.174997,147.42499,0.11049723756906077,23.72
1985-07-08T12:00:00Z,-18.174997,147.42499,0.13259668508287292,23.81
1985-07-09T12:00:00Z,-18.174997,147.42499,0.15469613259668508,24.89
1985-07-10T12:00:00Z,-18.174997,147.42499,0.17679558011049723,24.14
1985-07-11T12:00:00Z,-18.174997,147.42499,0.19889502762430938,23.98
1985-07-12T12:00:00Z,-18.174997,147.42499,0.22099447513812154,24.02
1985-07-13T12:00:00Z,-18.174997,147.42499,0.2430939226519337,23.98
1985-07-14T12:00:00Z,-18.174997,147.42499,0.26519337016574585,23.78
1985-07-15T12:00:00Z,-18.174997,147.42499,0.287292817679558,23.77
1985-07-16T12:00:00Z,-18.174997,147.42499,0.30939226519337015,23.6
1985-07-17T12:00:00Z,-18.174997,147.42499,0.3314917127071823,23.68
1985-07-18T12:00:00Z,-18.174997,147.42499,0.35359116022099446,23.43
1985-07-19T12:00:00Z,-18.174997,147.42499,0.3756906077348066,23.52
1985-07-20T12:00:00Z,-18.174997,147.42499,0.39779005524861877,23.25
1985-07-21T12:00:00Z,-18.174997,147.42499,0.4198895027624309,23.48
1985-07-22T12:00:00Z,-18.174997,147.42499,0.4419889502762431,23.52
1985-07-23T12:00:00Z,-18.174997,147.42499,0.46408839779005523,23.48
1985-07-24T12:00:00Z,-18.174997,147.42499,0.4861878453038674,22.87
1985-07-25T12:00:00Z,-18.174997,147.42499,0.5082872928176796,22.92
1985-07-26T12:00:00Z,-18.174997,147.42499,0.5303867403314917,22.69
1985-07-27T12:00:00Z,-18.174997,147.42499,0.5524861878453039,22.7
1985-07-28T12:00:00Z,-18.174997,147.42499,0.574585635359116,22.58
1985-07-29T12:00:00Z,-18.174997,147.42499,0.5966850828729282,22.52
1985-07-30T12:00:00Z,-18.174997,147.42499,0.6187845303867403,22.32
1985-07-31T12:00:00Z,-18.174997,147.42499,0.6408839779005525,22.67
1985-08-01T12:00:00Z,-18.174997,147.42499,0.6629834254143646,24.04
1985-08-02T12:00:00Z,-18.174997,147.42499,0.6850828729281768,23.99
1985-08-03T12:00:00Z,-18.174997,147.42499,0.7071823204419889,23.99
1985-08-04T12:00:00Z,-18.174997,147.42499,0.7292817679558011,23.86
1985-08-05T12:00:00Z,-18.174997,147.42499,0.7513812154696132,23.51
1985-08-06T12:00:00Z,-18.174997,147.42499,0.7734806629834254,23.28
1985-08-07T12:00:00Z,-18.174997,147.42499,0.7955801104972375,22.79
1985-08-08T12:00:00Z,-18.174997,147.42499,0.8176795580110497,22.71
1985-08-09T12:00:00Z,-18.174997,147.42499,0.8397790055248618,22.33
1985-08-10T12:00:00Z,-18.174997,147.42499,0.861878453038674,22.23
1985-08-11T12:00:00Z,-18.174997,147.42499,0.8839779005524862,22.72
1985-08-12T12:00:00Z,-18.174997,147.42499,0.9060773480662984,22.52
1985-08-13T12:00:00Z,-18.174997,147.42499,0.9281767955801105,22.85
1985-08-14T12:00:00Z,-18.174997,147.42499,0.9502762430939227,23.24
1985-08-15T12:00:00Z,-18.174997,147.42499,0.9723756906077348,23.44
1985-08-16T12:00:00Z,-18.174997,147.42499,0.994475138121547,23.72
1985-08-17T12:00:00Z,-18.174997,147.42499,1.0165745856353592,23.78
1985-08-18T12:00:00Z,-18.174997,147.42499,1.0386740331491713,23.73
1985-08-19T12:00:00Z,-18.174997,147.42499,1.0607734806629834,23.83
1985-08-20T12:00:00Z,-18.174997,147.42499,1.0828729281767955,23.83
1985-08-21T12:00:00Z,-18.174997,147.42499,1.1049723756906078,23.55
1985-08-22T12:00:00Z,-18.174997,147.42499,1.12707182320442,23.52
1985-08-23T12:00:00Z,-18.174997,147.42499,1.149171270718232,23.7
1985-08-24T12:00:00Z,-18.174997,147.42499,1.171270718232044,23.85
1985-08-25T12:00:00Z,-18.174997,147.42499,1.1933701657458564,23.56
1985-08-26T12:00:00Z,-18.174997,147.42499,1.2154696132596685,23.31
1985-08-27T12:00:00Z,-18.174997,147.42499,1.2375690607734806,23.36
1985-08-28T12:00:00Z,-18.174997,147.42499,1.2596685082872927,23.26
1985-08-29T12:00:00Z,-18.174997,147.42499,1.281767955801105,23.28
1985-08-30T12:00:00Z,-18.174997,147.42499,1.3038674033149171,23.4
1985-08-31T12:00:00Z,-18.174997,147.42499,1.3259668508287292,23.7
1985-09-01T12:00:00Z,-18.174997,147.42499,1.3480662983425415,24.37
1985-09-02T12:00:00Z,-18.174997,147.42499,1.3701657458563536,24.3
1985-09-03T12:00:00Z,-18.174997,147.42499,1.3922651933701657,24.05
1985-09-04T12:00:00Z,-18.174997,147.42499,1.4143646408839778,23.74
1985-09-05T12:00:00Z,-18.174997,147.42499,1.4364640883977902,23.47
1985-09-06T12:00:00Z,-18.174997,147.42499,1.4585635359116023,23.37
1985-09-07T12:00:00Z,-18.174997,147.42499,1.4806629834254144,23.41
1985-09-08T12:00:00Z,-18.174997,147.42499,1.5027624309392265,23.46
1985-09-09T12:00:00Z,-18.174997,147.42499,1.5248618784530388,23.51
1985-09-10T12:00:00Z,-18.174997,147.42499,1.5469613259668509,22.91
1985-09-11T12:00:00Z,-18.174997,147.42499,1.569060773480663,23.03
1985-09-12T12:00:00Z,-18.174997,147.42499,1.591160220994475,23.39
1985-09-13T12:00:00Z,-18.174997,147.42499,1.6132596685082874,24.29
1985-09-14T12:00:00Z,-18.174997,147.42499,1.6353591160220995,24.41
1985-09-15T12:00:00Z,-18.174997,147.42499,1.6574585635359116,24.6
1985-09-16T12:00:00Z,-18.174997,147.42499,1.6795580110497237,24.57
1985-09-17T12:00:00Z,-18.174997,147.42499,1.701657458563536,24.84
1985-09-18T12:00:00Z,-18.174997,147.42499,1.723756906077348,24.6
1985-09-19T12:00:00Z,-18.174997,147.42499,1.7458563535911602,24.77
1985-09-20T12:00:00Z,-18.174997,147.42499,1.7679558011049723,24.67
1985-09-21T12:00:00Z,-18.174997,147.42499,1.7900552486187846,24.26
1985-09-22T12:00:00Z,-18.174997,147.42499,1.8121546961325967,24.31
1985-09-23T12:00:00Z,-18.174997,147.42499,1.8342541436464088,24.38
1985-09-24T12:00:00Z,-18.174997,147.42499,1.856353591160221,24.76
1985-09-25T12:00:00Z,-18.174997,147.42499,1.8784530386740332,24.69
1985-09-26T12:00:00Z,-18.174997,147.42499,1.9005524861878453,24.85
1985-09-27T12:00:00Z,-18.174997,147.42499,1.9226519337016574,25.24
1985-09-28T12:00:00Z,-18.174997,147.42499,1.9447513812154695,24.57
1985-09-29T12:00:00Z,-18.174997,147.42499,1.9668508287292819,24.96
1985-09-30T12:00:00Z,-18.174997,147.42499,1.988950276243094,24.56
1985-10-01T12:00:00Z,-18.174997,147.42499,2.0110497237569063,24.85
1985-10-02T12:00:00Z,-18.174997,147.42499,2.0331491712707184,24.72
1985-10-03T12:00:00Z,-18.174997,147.42499,2.0552486187845305,24.83
1985-10-04T12:00:00Z,-18.174997,147.42499,2.0773480662983426,24.86
1985-10-05T12:00:00Z,-18.174997,147.42499,2.0994475138121547,24.75
1985-10-06T12:00:00Z,-18.174997,147.42499,2.1215469613259668,24.7
1985-10-07T12:00:00Z,-18.174997,147.42499,2.143646408839779,24.32
1985-10-08T12:00:00Z,-18.174997,147.42499,2.165745856353591,24.31
1985-10-09T12:00:00Z,-18.174997,147.42499,2.1878453038674035,24.22
1985-10-10T12:00:00Z,-18.174997,147.42499,2.2099447513812156,24.84
1985-10-11T12:00:00Z,-18.174997,147.42499,2.2320441988950277,25.27
1985-10-12T12:00:00Z,-18.174997,147.42499,2.25414364640884,25.44
1985-10-13T12:00:00Z,-18.174997,147.42499,2.276243093922652,25.16
1985-10-14T12:00:00Z,-18.174997,147.42499,2.298342541436464,25.13
1985-10-15T12:00:00Z,-18.174997,147.42499,2.320441988950276,25.21
1985-10-16T12:00:00Z,-18.174997,147.42499,2.342541436464088,25.09
1985-10-17T12:00:00Z,-18.174997,147.42499,2.3646408839779007,25.34
1985-10-18T12:00:00Z,-18.174997,147.42499,2.386740331491713,25.49
1985-10-19T12:00:00Z,-18.174997,147.42499,2.408839779005525,25.7
1985-10-20T12:00:00Z,-18.174997,147.42499,2.430939226519337,25.85
1985-10-21T12:00:00Z,-18.174997,147.42499,2.453038674033149,26.01
1985-10-22T12:00:00Z,-18.174997,147.42499,2.4751381215469612,26.07
1985-10-23T12:00:00Z,-18.174997,147.42499,2.4972375690607733,25.99
1985-10-24T12:00:00Z,-18.174997,147.42499,2.5193370165745854,26.12
1985-10-25T12:00:00Z,-18.174997,147.42499,2.541436464088398,26.07
1985-10-26T12:00:00Z,-18.174997,147.42499,2.56353591160221,25.95
1985-10-27T12:00:00Z,-18.174997,147.42499,2.585635359116022,25.98
1985-10-28T12:00:00Z,-18.174997,147.42499,2.6077348066298343,26.22
1985-10-29T12:00:00Z,-18.174997,147.42499,2.6298342541436464,26.4
1985-10-30T12:00:00Z,-18.174997,147.42499,2.6519337016574585,26.45
1985-10-31T12:00:00Z,-18.174997,147.42499,2.6740331491712706,26.38
1985-11-01T12:00:00Z,-18.174997,147.42499,2.696132596685083,26.37
1985-11-02T12:00:00Z,-18.174997,147.42499,2.718232044198895,26.39
1985-11-03T12:00:00Z,-18.174997,147.42499,2.7403314917127073,26.24
1985-11-04T12:00:00Z,-18.174997,147.42499,2.7624309392265194,26.28
1985-11-05T12:00:00Z,-18.174997,147.42499,2.7845303867403315,26.3
1985-11-06T12:00:00Z,-18.174997,147.42499,2.8066298342541436,26.25
1985-11-07T12:00:00Z,-18.174997,147.42499,2.8287292817679557,26.26
1985-11-08T12:00:00Z,-18.174997,147.42499,2.850828729281768,26.57
1985-11-09T12:00:00Z,-18.174997,147.42499,2.8729281767955803,26.89
1985-11-10T12:00:00Z,-18.174997,147.42499,2.8950276243093924,26.89
1985-11-11T12:00:00Z,-18.174997,147.42499,2.9171270718232045,27.04
1985-11-12T12:00:00Z,-18.174997,147.42499,2.9392265193370166,27.05
1985-11-13T12:00:00Z,-18.174997,147.42499,2.9613259668508287,27.19
1985-11-14T12:00:00Z,-18.174997,147.42499,2.983425414364641,27.16
1985-11-15T12:00:00Z,-18.174997,147.42499,3.005524861878453,26.62
1985-11-16T12:00:00Z,-18.174997,147.42499,3.027624309392265,26.54
1985-11-17T12:00:00Z,-18.174997,147.42499,3.0497237569060776,26.91
1985-11-18T12:00:00Z,-18.174997,147.42499,3.0718232044198897,27.43
1985-11-19T12:00:00Z,-18.174997,147.42499,3.0939226519337018,27.79
1985-11-20T12:00:00Z,-18.174997,147.42499,3.116022099447514,27.71
1985-11-21T12:00:00Z,-18.174997,147.42499,3.138121546961326,27.54
1985-11-22T12:00:00Z,-18.174997,147.42499,3.160220994475138,26.74
1985-11-23T12:00:00Z,-18.174997,147.42499,3.18232044198895,26.89
1985-11-24T12:00:00Z,-18.174997,147.42499,3.2044198895027622,26.75
1985-11-25T12:00:00Z,-18.174997,147.42499,3.226519337016575,26.86
1985-11-26T12:00:00Z,-18.174997,147.42499,3.248618784530387,27.07
1985-11-27T12:00:00Z,-18.174997,147.42499,3.270718232044199,28.15
1985-11-28T12:00:00Z,-18.174997,147.42499,3.292817679558011,28.37
1985-11-29T12:00:00Z,-18.174997,147.42499,3.314917127071823,28.01
1985-11-30T12:00:00Z,-18.174997,147.42499,3.3370165745856353,27.9
1985-12-01T12:00:00Z,-18.174997,147.42499,3.3591160220994474,28.34
1985-12-02T12:00:00Z,-18.174997,147.42499,3.3812154696132595,28.73
1985-12-03T12:00:00Z,-18.174997,147.42499,3.403314917127072,28.84
1985-12-04T12:00:00Z,-18.174997,147.42499,3.425414364640884,28.53
1985-12-05T12:00:00Z,-18.174997,147.42499,3.447513812154696,28.78
1985-12-06T12:00:00Z,-18.174997,147.42499,3.4696132596685083,28.53
1985-12-07T12:00:00Z,-18.174997,147.42499,3.4917127071823204,28.3
1985-12-08T12:00:00Z,-18.174997,147.42499,3.5138121546961325,27.98
1985-12-09T12:00:00Z,-18.174997,147.42499,3.5359116022099446,28.03
1985-12-10T12:00:00Z,-18.174997,147.42499,3.5580110497237567,28.09
1985-12-11T12:00:00Z,-18.174997,147.42499,3.5801104972375692,29.28
1985-12-12T12:00:00Z,-18.174997,147.42499,3.6022099447513813,28.18
1985-12-13T12:00:00Z,-18.174997,147.42499,3.6243093922651934,28.2
1985-12-14T12:00:00Z,-18.174997,147.42499,3.6464088397790055,28.19
1985-12-15T12:00:00Z,-18.174997,147.42499,3.6685082872928176,28.79
1985-12-16T12:00:00Z,-18.174997,147.42499,3.6906077348066297,29.01
1985-12-17T12:00:00Z,-18.174997,147.42499,3.712707182320442,29.5
1985-12-18T12:00:00Z,-18.174997,147.42499,3.734806629834254,29.6
1985-12-19T12:00:00Z,-18.174997,147.42499,3.7569060773480665,29.61
1985-12-20T12:00:00Z,-18.174997,147.42499,3.7790055248618786,29.87
1985-12-21T12:00:00Z,-18.174997,147.42499,3.8011049723756907,29.6
1985-12-22T12:00:00Z,-18.174997,147.42499,3.8232044198895028,29.66
1985-12-23T12:00:00Z,-18.174997,147.42499,3.845303867403315,29.26
1985-12-24T12:00:00Z,-18.174997,147.42499,3.867403314917127,29.06
1985-12-25T12:00:00Z,-18.174997,147.42499,3.889502762430939,28.27
1985-12-26T12:00:00Z,-18.174997,147.42499,3.911602209944751,28.08
1985-12-27T12:00:00Z,-18.174997,147.42499,3.9337016574585637,27.81
1985-12-28T12:00:00Z,-18.174997,147.42499,3.955801104972376,27.87
1985-12-29T12:00:00Z,-18.174997,147.42499,3.977900552486188,27.92
1985-12-30T12:00:00Z,-18.174997,147.42499,4.0,29.24
1985-12-31T12:00:00Z,-18.174997,147.42499,4.0220994475138125,29.77
1986-01-01T12:00:00Z,-18.174997,147.42499,4.0,29.85
1986-01-02T12:00:00Z,-18.174997,147.42499,3.977900552486188,29.8
1986-01-03T12:00:00Z,-18.174997,147.42499,3.955801104972376,29.56
1986-01-04T12:00:00Z,-18.174997,147.42499,3.9337016574585637,29.78
1986-01-05T12:00:00Z,-18.174997,147.42499,3.911602209944751,29.83
1986-01-06T12:00:00Z,-18.174997,147.42499,3.889502762430939,29.84
1986-01-07T12:00:00Z,-18.174997,147.42499,3.867403314917127,29.74
1986-01-08T12:00:00Z,-18.174997,147.42499,3.845303867403315,28.97
1986-01-09T12:00:00Z,-18.174997,147.42499,3.8232044198895028,28.98
1986-01-10T12:00:00Z,-18.174997,147.42499,3.8011049723756907,28.93
1986-01-11T12:00:00Z,-18.174997,147.42499,3.7790055248618786,29.3
1986-01-12T12:00:00Z,-18.174997,147.42499,3.7569060773480665,29.0
1986-01-13T12:00:00Z,-18.174997,147.42499,3.734806629834254,29.01
1986-01-14T12:00:00Z,-18.174997,147.42499,3.712707182320442,28.27
1986-01-15T12:00:00Z,-18.174997,147.42499,3.6906077348066297,28.37
1986-01-16T12:00:00Z,-18.174997,147.42499,3.6685082872928176,28.41
1986-01-17T12:00:00Z,-18.174997,147.42499,3.6464088397790055,28.42
1986-01-18T12:00:00Z,-18.174997,147.42499,3.6243093922651934,28.39
1986-01-19T12:00:00Z,-18.174997,147.42499,3.6022099447513813,28.41
1986-01-20T12:00:00Z,-18.174997,147.42499,3.5801104972375692,28.42
1986-01-21T12:00:00Z,-18.174997,147.42499,3.5580110497237567,28.46
1986-01-22T12:00:00Z,-18.174997,147.42499,3.5359116022099446,28.49
1986-01-23T12:00:00Z,-18.174997,147.42499,3.5138121546961325,28.49
1986-01-24T12:00:00Z,-18.174997,147.42499,3.4917127071823204,28.5
1986-01-25T12:00:00Z,-18.174997,147.42499,3.4696132596685083,28.52
1986-01-26T12:00:00Z,-18.174997,147.42499,3.447513812154696,28.47
1986-01-27T12:00:00Z,-18.174997,147.42499,3.425414364640884,28.43
1986-01-28T12:00:00Z,-18.174997,147.42499,3.403314917127072,28.55
1986-01-29T12:00:00Z,-18.174997,147.42499,3.3812154696132595,28.74
1986-01-30T12:00:00Z,-18.174997,147.42499,3.3591160220994474,28.65
1986-01-31T12:00:00Z,-18.174997,147.42499,3.3370165745856353,28.74
1986-02-01T12:00:00Z,-18.174997,147.42499,3.314917127071823,28.85
1986-02-02T12:00:00Z,-18.174997,147.42499,3.292817679558011,28.83
1986-02-03T12:00:00Z,-18.174997,147.42499,3.270718232044199,28.77
1986-02-04T12:00:00Z,-18.174997,147.42499,3.248618784530387,28.74
1986-02-05T12:00:00Z,-18.174997,147.42499,3.226519337016575,27.65
1986-02-06T12:00:00Z,-18.174997,147.42499,3.2044198895027622,27.42
1986-02-07T12:00:00Z,-18.174997,147.42499,3.18232044198895,27.65
1986-02-08T12:00:00Z,-18.174997,147.42499,3.160220994475138,28.35
1986-02-09T12:00:00Z,-18.174997,147.42499,3.138121546961326,28.53
1986-02-10T12:00:00Z,-18.174997,147.42499,3.116022099447514,28.54
1986-02-11T12:00:00Z,-18.174997,147.42499,3.0939226519337018,29.02
1986-02-12T12:00:00Z,-18.174997,147.42499,3.0718232044198897,29.09
1986-02-13T12:00:00Z,-18.174997,147.42499,3.0497237569060776,29.03
1986-02-14T12:00:00Z,-18.174997,147.42499,3.027624309392265,28.68
1986-02-15T12:00:00Z,-18.174997,147.42499,3.005524861878453,28.39
1986-02-16T12:00:00Z,-18.174997,147.42499,2.983425414364641,28.17
1986-02-17T12:00:00Z,-18.174997,147.42499,2.9613259668508287,28.65
1986-02-18T12:00:00Z,-18.174997,147.42499,2.9392265193370166,28.11
1986-02-19T12:00:00Z,-18.174997,147.42499,2.9171270718232045,28.45
1986-02-20T12:00:00Z,-18.174997,147.42499,2.8950276243093924,28.63
1986-02-21T12:00:00Z,-18.174997,147.42499,2.8729281767955803,29.09
1986-02-22T12:00:00Z,-18.174997,147.42499,2.850828729281768,29.42
1986-02-23T12:00:00Z,-18.174997,147.42499,2.8287292817679557,29.03
1986-02-24T12:00:00Z,-18.174997,147.42499,2.8066298342541436,28.84
1986-02-25T12:00:00Z,-18.174997,147.42499,2.7845303867403315,28.52
1986-02-26T12:00:00Z,-18.174997,147.42499,2.7624309392265194,28.69
1986-02-27T12:00:00Z,-18.174997,147.42499,2.7403314917127073,28.69
1986-02-28T12:00:00Z,-18.174997,147.42499,2.718232044198895,28.58
1986-03-01T12:00:00Z,-18.174997,147.42499,2.696132596685083,28.69
1986-03-02T12:00:00Z,-18.174997,147.42499,2.6740331491712706,28.75
1986-03-03T12:00:00Z,-18.174997,147.42499,2.6519337016574585,28.86
1986-03-04T12:00:00Z,-18.174997,147.42499,2.6298342541436464,28.82
1986-03-05T12:00:00Z,-18.174997,147.42499,2.6077348066298343,28.43
1986-03-06T12:00:00Z,-18.174997,147.42499,2.585635359116022,28.18
1986-03-07T12:00:00Z,-18.174997,147.42499,2.56353591160221,28.06
1986-03-08T12:00:00Z,-18.174997,147.42499,2.541436464088398,28.4
1986-03-09T12:00:00Z,-18.174997,147.42499,2.5193370165745854,28.12
1986-03-10T12:00:00Z,-18.174997,147.42499,2.4972375690607733,28.19
1986-03-11T12:00:00Z,-18.174997,147.42499,2.4751381215469612,27.68
1986-03-12T12:00:00Z,-18.174997,147.42499,2.453038674033149,27.38
1986-03-13T12:00:00Z,-18.174997,147.42499,2.430939226519337,27.38
1986-03-14T12:00:00Z,-18.174997,147.42499,2.408839779005525,27.36
1986-03-15T12:00:00Z,-18.174997,147.42499,2.386740331491713,27.33
1986-03-16T12:00:00Z,-18.174997,147.42499,2.3646408839779007,27.27
1986-03-17T12:00:00Z,-18.174997,147.42499,2.342541436464088,27.77
1986-03-18T12:00:00Z,-18.174997,147.42499,2.320441988950276,28.17
1986-03-19T12:00:00Z,-18.174997,147.42499,2.298342541436464,28.06
1986-03-20T12:00:00Z,-18.174997,147.42499,2.276243093922652,27.36
